"","Year","HEALTH_AUTHORITY","HOSPITAL_NAME","CATEGORY","WAITING","COMPLETED","COMPLETED_50TH_PERCENTILE","COMPLETED_90TH_PERCENTILE"
"6722",2017,"Vancouver Coastal","Vancouver General Hospital","Nervous System",87,400,2.53333333333333,18.4666666666667
"6723",2017,"Vancouver Coastal","Vancouver General Hospital","Respiratory System",53,426,2.76666666666667,8.06666666666667
"6724",2017,"Vancouver Coastal","Vancouver General Hospital","Skin and Soft Tissue System",188,678,7.83333333333333,22.5111111111111
"6725",2017,"Vancouver Coastal","Vancouver General Hospital","Urinary System",233,909,5.06666666666667,14.7
"6726",2017,"Vancouver Island","All Facilities","All Procedures",18231,47039,8.3,40.4
"6727",2017,"Vancouver Island","All Facilities","Cardiovascular System",663,841,12.02,60.94
"6728",2017,"Vancouver Island","All Facilities","Digestive System",1561,5035,8.18,25.2333333333333
"6729",2017,"Vancouver Island","All Facilities","Ear, Nose, and Throat System",1655,3754,13.62,34.12
"6730",2017,"Vancouver Island","All Facilities","Endocrine System",89,159,17.6,48.9
"6731",2017,"Vancouver Island","All Facilities","Eye and Vision System",5569,13529,9.1,40.4
"6732",2017,"Vancouver Island","All Facilities","Female Reproductive System",939,3990,6.68333333333333,20.2833333333333
"6733",2017,"Vancouver Island","All Facilities","General Procedures (Multiple Systems/Non-Specific)",468,2065,4.65,20.1
"6734",2017,"Vancouver Island","All Facilities","Male Reproductive System",615,1929,10.7,36
"6735",2017,"Vancouver Island","All Facilities","Musculoskeletal System",5035,8796,14,36.65
"6736",2017,"Vancouver Island","All Facilities","Nervous System",44,262,2.3,10.5
"6737",2017,"Vancouver Island","All Facilities","Respiratory System",53,300,7.3,13.0333333333333
"6738",2017,"Vancouver Island","All Facilities","Skin and Soft Tissue System",1010,3082,7.43333333333333,29.5444444444444
"6739",2017,"Vancouver Island","All Facilities","Urinary System",546,3303,3.4,12.7333333333333
"6740",2017,"Vancouver Island","Campbell River And District General Hospital","All Procedures",698,2321,7.9,26
"6741",2017,"Vancouver Island","Campbell River And District General Hospital","Cardiovascular System",5,33,7.8,10.3
"6742",2017,"Vancouver Island","Campbell River And District General Hospital","Digestive System",120,488,6.51666666666667,14.0666666666667
"6743",2017,"Vancouver Island","Campbell River And District General Hospital","Ear, Nose, and Throat System",122,379,10.08,18.5
"6744",2017,"Vancouver Island","Campbell River And District General Hospital","Endocrine System",0,5,NA,NA
"6745",2017,"Vancouver Island","Campbell River And District General Hospital","Eye and Vision System",5,12,10.6,13.8
"6746",2017,"Vancouver Island","Campbell River And District General Hospital","Female Reproductive System",39,222,4.52,10.92
"6747",2017,"Vancouver Island","Campbell River And District General Hospital","General Procedures (Multiple Systems/Non-Specific)",5,70,4.5,13.1666666666667
"6748",2017,"Vancouver Island","Campbell River And District General Hospital","Male Reproductive System",12,14,6.55,15.9
"6749",2017,"Vancouver Island","Campbell River And District General Hospital","Musculoskeletal System",384,887,9.43636363636364,32.6
"6750",2017,"Vancouver Island","Campbell River And District General Hospital","Nervous System",0,9,4.1,12.5
"6751",2017,"Vancouver Island","Campbell River And District General Hospital","Skin and Soft Tissue System",64,238,5.6375,14.9125
"6752",2017,"Vancouver Island","Campbell River And District General Hospital","Urinary System",5,5,NA,NA
"6753",2017,"Vancouver Island","Comox Valley Hospital","All Procedures",2574,2442,9,52
"6754",2017,"Vancouver Island","Comox Valley Hospital","Cardiovascular System",5,5,NA,NA
"6755",2017,"Vancouver Island","Comox Valley Hospital","Digestive System",177,226,6.225,20.175
"6756",2017,"Vancouver Island","Comox Valley Hospital","Ear, Nose, and Throat System",241,159,27.1,49.55
"6757",2017,"Vancouver Island","Comox Valley Hospital","Endocrine System",5,5,NA,NA
"6758",2017,"Vancouver Island","Comox Valley Hospital","Eye and Vision System",936,1101,6.8,36.75
"6759",2017,"Vancouver Island","Comox Valley Hospital","Female Reproductive System",154,172,9.68333333333333,16.6666666666667
"6760",2017,"Vancouver Island","Comox Valley Hospital","General Procedures (Multiple Systems/Non-Specific)",49,73,7.5,17.3
"6761",2017,"Vancouver Island","Comox Valley Hospital","Male Reproductive System",139,111,11.7,36.05
"6762",2017,"Vancouver Island","Comox Valley Hospital","Musculoskeletal System",769,376,23.0375,51.4125
"6763",2017,"Vancouver Island","Comox Valley Hospital","Nervous System",5,0,NA,NA
"6764",2017,"Vancouver Island","Comox Valley Hospital","Skin and Soft Tissue System",48,84,4.1,18.95
"6765",2017,"Vancouver Island","Comox Valley Hospital","Urinary System",97,182,4.16666666666667,16.5333333333333
"6766",2017,"Vancouver Island","Cowichan District Hospital","All Procedures",1252,3842,6.8,34.9
"6767",2017,"Vancouver Island","Cowichan District Hospital","Cardiovascular System",0,10,1.6,2.6
"6768",2017,"Vancouver Island","Cowichan District Hospital","Digestive System",70,470,5.27142857142857,11.5857142857143
"6769",2017,"Vancouver Island","Cowichan District Hospital","Ear, Nose, and Throat System",120,413,6.74,19.84
"6770",2017,"Vancouver Island","Cowichan District Hospital","Eye and Vision System",362,1356,5.2,29
"6771",2017,"Vancouver Island","Cowichan District Hospital","Female Reproductive System",65,290,4.38,17.22
"6772",2017,"Vancouver Island","Cowichan District Hospital","General Procedures (Multiple Systems/Non-Specific)",12,65,3.8,10.8333333333333
"6773",2017,"Vancouver Island","Cowichan District Hospital","Male Reproductive System",52,142,15.45,29.3
"6774",2017,"Vancouver Island","Cowichan District Hospital","Musculoskeletal System",548,818,14.7181818181818,37.5909090909091
"6775",2017,"Vancouver Island","Cowichan District Hospital","Nervous System",10,7,4.1,13.7
"6776",2017,"Vancouver Island","Cowichan District Hospital","Skin and Soft Tissue System",43,163,9.93333333333333,18.0166666666667
"6777",2017,"Vancouver Island","Cowichan District Hospital","Urinary System",31,138,5.26666666666667,19.8
"6778",2017,"Vancouver Island","Nanaimo Regional General Hospital","All Procedures",4600,9730,12.3,48
"6779",2017,"Vancouver Island","Nanaimo Regional General Hospital","Cardiovascular System",5,38,1.8,6.1
"6780",2017,"Vancouver Island","Nanaimo Regional General Hospital","Digestive System",316,893,12.5888888888889,33.9555555555556
"6781",2017,"Vancouver Island","Nanaimo Regional General Hospital","Ear, Nose, and Throat System",522,1034,15.18,29.09
"6782",2017,"Vancouver Island","Nanaimo Regional General Hospital","Endocrine System",14,38,25,41.4
"6783",2017,"Vancouver Island","Nanaimo Regional General Hospital","Eye and Vision System",2433,3047,24.15,44.4
"6784",2017,"Vancouver Island","Nanaimo Regional General Hospital","Female Reproductive System",240,972,6.91666666666667,27.65
"6785",2017,"Vancouver Island","Nanaimo Regional General Hospital","General Procedures (Multiple Systems/Non-Specific)",53,378,2.93333333333333,22.7333333333333
"6786",2017,"Vancouver Island","Nanaimo Regional General Hospital","Male Reproductive System",44,339,9.8,24.3
"6787",2017,"Vancouver Island","Nanaimo Regional General Hospital","Musculoskeletal System",795,1588,9.84,28.7666666666667
"6788",2017,"Vancouver Island","Nanaimo Regional General Hospital","Nervous System",5,18,1.2,4.6
"6789",2017,"Vancouver Island","Nanaimo Regional General Hospital","Skin and Soft Tissue System",156,620,7.625,28.05
"6790",2017,"Vancouver Island","Nanaimo Regional General Hospital","Urinary System",57,785,1.43333333333333,7.13333333333333
"6791",2017,"Vancouver Island","Royal Jubilee Hospital","All Procedures",5459,14339,8.4,40.1
"6792",2017,"Vancouver Island","Royal Jubilee Hospital","Cardiovascular System",652,739,13.86,63.1
"6793",2017,"Vancouver Island","Royal Jubilee Hospital","Digestive System",437,1127,8.53,28.19
"6794",2017,"Vancouver Island","Royal Jubilee Hospital","Ear, Nose, and Throat System",126,137,15.55,35.4166666666667
"6795",2017,"Vancouver Island","Royal Jubilee Hospital","Endocrine System",67,80,25.1,59.8
"6796",2017,"Vancouver Island","Royal Jubilee Hospital","Eye and Vision System",1585,6099,8,37.9333333333333
"6797",2017,"Vancouver Island","Royal Jubilee Hospital","Female Reproductive System",28,26,3,8
"6798",2017,"Vancouver Island","Royal Jubilee Hospital","General Procedures (Multiple Systems/Non-Specific)",215,785,3.1,14.1666666666667
"6799",2017,"Vancouver Island","Royal Jubilee Hospital","Male Reproductive System",160,528,12.1333333333333,32.7666666666667
"6800",2017,"Vancouver Island","Royal Jubilee Hospital","Musculoskeletal System",1556,2576,13.43125,31.86875
"6801",2017,"Vancouver Island","Royal Jubilee Hospital","Nervous System",18,112,2.7,12.4
"6802",2017,"Vancouver Island","Royal Jubilee Hospital","Respiratory System",53,300,5.6,12.3
"6803",2017,"Vancouver Island","Royal Jubilee Hospital","Skin and Soft Tissue System",488,1027,8.67777777777778,31.0333333333333
"6804",2017,"Vancouver Island","Royal Jubilee Hospital","Urinary System",141,837,4,11.2333333333333
"6805",2017,"Vancouver Island","Saanich Peninsula Hospital","All Procedures",799,2390,9.6,31.6
"6806",2017,"Vancouver Island","Saanich Peninsula Hospital","Digestive System",109,353,6.08333333333333,14.8333333333333
"6807",2017,"Vancouver Island","Saanich Peninsula Hospital","Ear, Nose, and Throat System",83,253,26.975,40.8
"6808",2017,"Vancouver Island","Saanich Peninsula Hospital","Eye and Vision System",227,737,8.25,11.9
"6809",2017,"Vancouver Island","Saanich Peninsula Hospital","Female Reproductive System",73,257,12.5,25.48
"6810",2017,"Vancouver Island","Saanich Peninsula Hospital","General Procedures (Multiple Systems/Non-Specific)",20,55,14.15,34.8
"6811",2017,"Vancouver Island","Saanich Peninsula Hospital","Male Reproductive System",5,5,NA,NA
"6812",2017,"Vancouver Island","Saanich Peninsula Hospital","Musculoskeletal System",220,596,18.0125,34.5875
"6813",2017,"Vancouver Island","Saanich Peninsula Hospital","Nervous System",5,5,NA,NA
"6814",2017,"Vancouver Island","Saanich Peninsula Hospital","Skin and Soft Tissue System",103,156,13.325,28.925
"6815",2017,"Vancouver Island","Saanich Peninsula Hospital","Urinary System",10,5,NA,NA
"6816",2017,"Vancouver Island","St. Joseph'S General Hospital","All Procedures",0,2375,7,43.7
"6817",2017,"Vancouver Island","St. Joseph'S General Hospital","Cardiovascular System",0,6,2.4,5.5
"6818",2017,"Vancouver Island","St. Joseph'S General Hospital","Digestive System",0,246,6.62,20.56
"6819",2017,"Vancouver Island","St. Joseph'S General Hospital","Ear, Nose, and Throat System",0,147,21.36,41.1
"6820",2017,"Vancouver Island","St. Joseph'S General Hospital","Endocrine System",0,5,NA,NA
"6821",2017,"Vancouver Island","St. Joseph'S General Hospital","Eye and Vision System",0,1045,5.6,28.5
"6822",2017,"Vancouver Island","St. Joseph'S General Hospital","Female Reproductive System",0,179,7.06,14.84
"6823",2017,"Vancouver Island","St. Joseph'S General Hospital","General Procedures (Multiple Systems/Non-Specific)",0,72,4.66666666666667,14.3666666666667
"6824",2017,"Vancouver Island","St. Joseph'S General Hospital","Male Reproductive System",0,94,17.35,68.3
"6825",2017,"Vancouver Island","St. Joseph'S General Hospital","Musculoskeletal System",0,353,19.0111111111111,45.2555555555556
"6826",2017,"Vancouver Island","St. Joseph'S General Hospital","Skin and Soft Tissue System",0,70,4.64,17.5
"6827",2017,"Vancouver Island","St. Joseph'S General Hospital","Urinary System",0,193,4.03333333333333,14.0666666666667
"6828",2017,"Vancouver Island","Victoria General Hospital","All Procedures",2676,8764,6.7,30.6
"6829",2017,"Vancouver Island","Victoria General Hospital","Cardiovascular System",5,10,NA,NA
"6830",2017,"Vancouver Island","Victoria General Hospital","Digestive System",355,1003,6.625,22.3625
"6831",2017,"Vancouver Island","Victoria General Hospital","Ear, Nose, and Throat System",493,1233,11.82,30.37
"6832",2017,"Vancouver Island","Victoria General Hospital","Endocrine System",6,33,13.6,28.6
"6833",2017,"Vancouver Island","Victoria General Hospital","Eye and Vision System",29,132,11.4,52.9
"6834",2017,"Vancouver Island","Victoria General Hospital","Female Reproductive System",350,1776,7.75,19.9833333333333
"6835",2017,"Vancouver Island","Victoria General Hospital","General Procedures (Multiple Systems/Non-Specific)",136,548,6.95,20.7
"6836",2017,"Vancouver Island","Victoria General Hospital","Male Reproductive System",203,620,5,22.5
"6837",2017,"Vancouver Island","Victoria General Hospital","Musculoskeletal System",809,1634,18.9461538461538,38.5461538461538
"6838",2017,"Vancouver Island","Victoria General Hospital","Nervous System",16,116,3.1,12.2333333333333
"6839",2017,"Vancouver Island","Victoria General Hospital","Respiratory System",5,5,NA,NA
"6840",2017,"Vancouver Island","Victoria General Hospital","Skin and Soft Tissue System",137,682,7.5,26.65
"6841",2017,"Vancouver Island","Victoria General Hospital","Urinary System",186,1008,3.4,14.0666666666667
"6842",2017,"Vancouver Island","West Coast General Hospital","All Procedures",173,836,4.1,10.9
"6843",2017,"Vancouver Island","West Coast General Hospital","Cardiovascular System",5,13,1.5,6.3
"6844",2017,"Vancouver Island","West Coast General Hospital","Digestive System",85,306,4.12,8.12
"6845",2017,"Vancouver Island","West Coast General Hospital","Ear, Nose, and Throat System",8,39,6.7,33.5
"6846",2017,"Vancouver Island","West Coast General Hospital","Female Reproductive System",38,117,3.35,6.725
"6847",2017,"Vancouver Island","West Coast General Hospital","General Procedures (Multiple Systems/Non-Specific)",14,41,2.3,6.75
"6848",2017,"Vancouver Island","West Coast General Hospital","Male Reproductive System",10,83,7.8,13.25
"6849",2017,"Vancouver Island","West Coast General Hospital","Musculoskeletal System",5,24,3.95,14.2
"6850",2017,"Vancouver Island","West Coast General Hospital","Skin and Soft Tissue System",25,83,2.88,11.64
"6851",2017,"Vancouver Island","West Coast General Hospital","Urinary System",33,155,3.2,9.56666666666667
"6852",2018,"All Health Authorities","All Facilities","All Procedures",86780,248887,7.1,32
"6853",2018,"All Health Authorities","All Facilities","Cardiovascular System",2024,4510,7.4,23.68
"6854",2018,"All Health Authorities","All Facilities","Digestive System",8422,25951,6.19333333333333,23.1133333333333
"6855",2018,"All Health Authorities","All Facilities","Ear, Nose, and Throat System",9113,19116,9.9,35.72
"6856",2018,"All Health Authorities","All Facilities","Endocrine System",484,1171,8.7,36.3
"6857",2018,"All Health Authorities","All Facilities","Eye and Vision System",24571,74171,6.5,27.7333333333333
"6858",2018,"All Health Authorities","All Facilities","Female Reproductive System",6591,25835,5.85,18.9333333333333
"6859",2018,"All Health Authorities","All Facilities","General Procedures (Multiple Systems/Non-Specific)",1856,9168,3.275,15.875
"6860",2018,"All Health Authorities","All Facilities","Male Reproductive System",2390,8219,8.23333333333333,31.6
"6861",2018,"All Health Authorities","All Facilities","Musculoskeletal System",22325,46459,8.93125,33.05
"6862",2018,"All Health Authorities","All Facilities","Nervous System",735,2217,2.825,16.35
"6863",2018,"All Health Authorities","All Facilities","Respiratory System",191,1361,3.03333333333333,8.63333333333333
"6864",2018,"All Health Authorities","All Facilities","Skin and Soft Tissue System",5509,16602,7.83,28.63
"6865",2018,"All Health Authorities","All Facilities","Urinary System",2569,14107,4.4,15.2333333333333
"6866",2018,"Fraser","Abbotsford Regional Hospital And Cancer Centre","All Procedures",2248,5715,8.7,34.5
"6867",2018,"Fraser","Abbotsford Regional Hospital And Cancer Centre","Cardiovascular System",290,433,10.14,18.58
"6868",2018,"Fraser","Abbotsford Regional Hospital And Cancer Centre","Digestive System",274,909,13,27.45
"6869",2018,"Fraser","Abbotsford Regional Hospital And Cancer Centre","Ear, Nose, and Throat System",196,631,16.4,31.8714285714286
"6870",2018,"Fraser","Abbotsford Regional Hospital And Cancer Centre","Endocrine System",12,71,11,18.6
"6871",2018,"Fraser","Abbotsford Regional Hospital And Cancer Centre","Eye and Vision System",10,10,22.9,48.1
